Simulation Run,Loss Event Frequency,Annualized Risk ($),Secondary Response ($),Fines and Judgements ($),Reputation ($),Primary Response ($)
31446,0.856309126,26174.43969,321.3228999,238.3854092,569.9705043,56997.05043
31447,1.015849652,50456.58953,306.026682,176.1290717,620.6362311,62063.62311
31448,1.150047136,37318.39099,138.2963394,140.1433641,245.9321101,24593.21101
31449,0.650295394,25755.89258,435.2233452,297.3770226,638.0736496,63807.36496
31450,0.750092482,24063.69754,653.086387,363.648115,955.8752918,95587.52918
31451,1.067184316,49382.1574,275.3049802,169.7414606,613.1213135,61312.13135
31452,1.228659449,50125.41448,218.3129727,168.2819908,341.6819071,34168.19071
31453,0.938350775,33628.89745,203.6356889,319.8233792,301.3533065,30135.33065
31454,1.88823872,81352.00766,300.6468893,282.3894924,495.3612295,49536.12295
31455,1.492933963,75200.18593,271.803783,160.5589383,540.3946415,54039.46415
31456,1.119421875,44016.55761,209.5137609,256.5697934,304.7291221,30472.91221
31457,1.22886609,54952.59442,350.5513831,390.1193167,778.860605,77886.0605
31458,1.090046546,68804.77597,356.7517502,277.1002758,662.684458,66268.4458
31459,1.24307056,46103.32624,255.9822809,336.9048105,427.3795477,42737.95477
31460,1.107977588,55355.28538,423.4560581,225.3512209,648.9026448,64890.26448
31461,1.219079018,60441.10523,364.4278579,142.0832961,571.2612514,57126.12514
31462,0.766124316,43564.21412,453.0088869,316.8184838,717.2180862,71721.80862
31463,1.352060061,45912.34422,352.5524858,392.6471313,570.2341827,57023.41827
31464,0.885977841,39811.03685,111.177759,226.1646156,113.540827,11354.0827
31465,0.516464203,34895.83931,278.2604573,355.9084891,629.6156587,62961.56587
31466,0.700142205,26767.6817,327.4991981,137.8900648,648.2088993,64820.88993
31467,1.205313108,53815.33744,190.4793927,306.1330326,232.9438042,23294.38042
31468,1.74970039,63365.95212,314.0722702,255.9978075,758.5929397,75859.29397
31469,0.480073433,19183.54561,246.0894058,150.1922341,397.4992757,39749.92757
31470,0.536821914,31714.02948,216.7407092,239.7652966,274.5303812,27453.03812
31471,0.658219597,42310.33092,410.7508938,166.5156306,562.4114479,56241.14479
31472,1.70402791,71857.55031,152.8186015,109.3859495,254.6309095,25463.09095
31473,0.689743515,21624.1351,445.0026109,157.6314858,878.8937048,87889.37048
31474,1.656806859,65982.71782,465.704072,388.6916005,809.5995268,80959.95268
31475,0.665889559,25720.34157,455.8681809,265.5150704,997.4048556,99740.48556
31476,0.573668521,20725.89469,506.3835855,242.5191517,1038.113596,103811.3596
31477,1.591123846,64990.20889,221.031222,136.4781167,330.7646463,33076.46463
31478,0.757322797,48339.51338,472.5105573,396.1297501,920.5039964,92050.39964
31479,1.563550629,89404.66039,219.5934916,235.4978823,225.3260277,22532.60277
31480,0.783702146,21587.21781,168.2257608,33.52606428,303.9973517,30399.73517
31481,1.024834758,49441.93439,151.4584408,133.625186,261.2548308,26125.48308
31482,1.175473471,55047.80273,429.2725847,409.3133375,806.2168394,80621.68394
31483,1.573177739,53912.55939,349.8883153,214.0677173,523.5781937,52357.81937
31484,1.366813306,64830.01073,505.3942582,442.6740646,1045.077268,104507.7268
31485,1.010865281,45176.07962,186.5625567,177.456967,346.1680846,34616.80846
31486,0.861183456,38434.73771,128.4844515,170.5678933,228.6155068,22861.55068
31487,0.795192408,42693.97966,633.5551181,291.8162962,1135.217398,113521.7398
31488,0.546530777,24029.84948,403.131679,360.0432819,732.941198,73294.1198
31489,1.026152308,26308.89713,120.4199597,83.19654895,201.5802509,20158.02509
31490,0.400376425,13912.06727,437.323374,448.2217259,626.5897094,62658.97094
31491,1.281231001,74024.51837,429.1928593,261.0061498,931.4189208,93141.89208
31492,0.960665066,44266.29543,145.95931,133.0445039,205.4106448,20541.06448
31493,0.514536091,25087.76919,179.3917617,40.20213781,230.8877264,23088.77264
31494,1.825654957,52268.72738,164.9783247,150.0706963,339.1472509,33914.72509
31495,0.645111056,24810.9656,448.2076739,312.2703378,643.5409878,64354.09878
31496,0.99339986,58205.38912,312.6441311,410.1463779,628.9377436,62893.77436
31497,0.686285198,20549.71867,340.0817092,517.3201804,707.9093639,70790.93639
31498,0.649237392,39214.39869,388.5121228,130.3594821,711.9142909,71191.42909
31499,1.166844532,47944.99894,315.5809307,402.1217735,513.1660406,51316.60406
31500,0.636189279,13506.62187,262.4778996,181.4162726,417.0824796,41708.24796
31501,1.246572258,46008.78017,184.0052377,175.386114,287.398553,28739.8553
31502,0.999060474,38703.2119,471.7193339,335.1185124,881.7999249,88179.99249
31503,0.472119973,11375.88173,105.8681966,179.9271342,113.1009881,11310.09881
31504,0.869003046,37583.72119,453.1028361,540.4036696,1008.124519,100812.4519
31505,0.552848956,17728.31862,242.6053608,291.2779837,418.8056289,41880.56289
31506,1.09755666,46447.28987,461.5218683,318.5686379,794.366995,79436.6995
31507,0.715015534,24049.71169,327.2557193,327.4144663,602.7146912,60271.46912
31508,0.281491045,10237.2922,155.4173286,118.5052478,308.5463714,30854.63714
31509,1.039758305,55688.85197,319.3383406,242.8236503,433.6111064,43361.11064
31510,1.115415528,54811.38292,101.5294355,42.90556458,177.514306,17751.4306
31511,1.537187885,83641.41641,329.2052978,215.8091528,513.0706222,51307.06222
31512,1.320694665,69310.0608,347.2361495,391.3745203,573.6594867,57365.94867
31513,0.784705647,29686.42575,308.9972135,333.4683359,439.9214128,43992.14128
31514,0.842779419,25996.33287,152.4049369,111.1794341,210.2606876,21026.06876
31515,0.960616286,43965.04647,325.9922885,453.627289,435.8116059,43581.16059
31516,0.603240066,29213.20165,234.0210194,362.0920688,403.9236289,40392.36289
31517,1.335920198,51656.86531,437.9316132,282.2375647,763.1770655,76317.70655
31518,1.1790614,36521.37445,533.0172924,391.8883835,1062.866917,106286.6917
31519,0.89585757,20828.94536,158.212528,426.3386954,227.4252379,22742.52379
31520,0.835305083,30289.70694,452.2650693,505.5546301,680.7514169,68075.14169
31521,1.210598353,39390.08938,147.545018,70.08251436,208.1954114,20819.54114
31522,1.106684002,32365.9661,309.3650464,359.7786363,651.02592,65102.592
31523,1.04949482,25588.368,598.0998042,485.1544863,1243.7176,124371.76
31524,1.170567512,33886.06235,230.4186139,236.7486495,373.5566088,37355.66088
31525,1.136667893,51797.63218,341.992606,246.9346914,377.2883184,37728.83184
31526,1.126027803,23676.34448,140.3021013,68.54049924,205.6310782,20563.10782
31527,0.637933597,15834.46402,489.9536163,367.2194138,677.5715396,67757.15396
31528,0.916994231,43683.96548,283.8474116,151.7465095,372.8401227,37284.01227
31529,0.593227128,21517.36964,356.3763411,171.1394819,486.3587846,48635.87846
31530,1.588747831,72325.15759,374.2405563,130.6818709,681.180313,68118.0313
31531,0.418844535,17553.04612,406.2965,250.2200553,626.1597846,62615.97846
31532,1.486381607,51658.6559,175.1672417,92.58537425,375.5657307,37556.57307
31533,0.860847678,25321.5099,267.8954151,227.1957157,411.5311145,41153.11145
31534,0.713664014,39274.6264,232.3358568,328.1173382,343.8818746,34388.18746
31535,0.811267558,32080.73515,601.422907,243.0174186,1035.059598,103505.9598
31536,1.332664116,37657.73189,427.5218164,244.8860871,718.0419937,71804.19937
31537,0.862494402,37877.21517,215.0830673,464.5547907,339.6935807,33969.35807
31538,0.849119023,38434.62466,351.8772676,315.415078,565.4771558,56547.71558
31539,0.539822343,28710.34622,444.6854299,258.914085,830.7107194,83071.07194
31540,1.007746492,21779.24384,183.218574,117.9037863,247.7856978,24778.56978
31541,1.22141676,44274.70827,116.3521172,257.671328,133.30801,13330.801
31542,0.592488779,17647.9067,258.2074728,177.7520986,500.5404901,50054.04901
31543,0.622844542,25137.55604,412.5003873,450.3936338,848.9310113,84893.10113
31544,0.772166755,25835.95363,361.5672677,381.3565244,638.8960738,63889.60738
31545,1.032327701,57484.54993,253.0297754,238.5093112,422.7673048,42276.73048
31546,0.617065463,15548.90944,306.9768033,206.5714518,545.227538,54522.7538
31547,0.621999217,15342.24813,289.2823187,138.9740553,675.4658275,67546.58275
31548,1.361193683,56510.69668,565.6867957,540.732947,821.8890653,82188.90653
31549,1.579251004,77605.79596,177.5294269,144.3337683,143.371502,14337.1502
31550,0.987218777,62821.49388,754.9966759,524.9200845,1583.604316,158360.4316
31551,0.691264268,24009.31615,598.8047847,278.7660908,742.329839,74232.9839
31552,1.000304622,42642.48832,219.9013368,273.9150097,457.5934484,45759.34484
31553,0.577115786,26005.40469,296.7637784,329.155781,534.9081104,53490.81104
31554,0.982951559,35087.76048,248.7590619,163.39606,413.1199882,41311.99882
31555,1.686409728,57257.33475,257.556583,333.0139227,373.2291012,37322.91012
31556,1.34941907,75576.49767,400.8121386,108.586122,553.4067991,55340.67991
31557,0.595331464,27026.67487,400.5489856,432.8580491,505.7141173,50571.41173
31558,0.734005387,33507.80523,646.1887705,521.9837433,1119.921054,111992.1054
31559,0.910981893,43508.68899,297.8897172,322.6269512,622.7739141,62277.39141
31560,0.862560755,34391.02381,415.3483297,294.9528742,669.1371228,66913.71228
31561,1.578275638,51474.79542,397.8434756,217.7524536,892.4462481,89244.62481
31562,0.80164331,34643.694,335.6572918,308.0347394,332.8100536,33281.00536
31563,0.482944692,23106.84439,333.6210616,160.0100706,630.298533,63029.8533
31564,0.870377723,38441.7158,329.0340857,173.1366558,783.640584,78364.0584
31565,1.441001826,43631.57741,557.4063059,338.8224442,956.8298334,95682.98334
31566,0.665247502,40044.1021,207.4905684,203.4427935,378.7255375,37872.55375
31567,0.545637187,29634.79163,300.2041728,439.2419427,382.0186531,38201.86531
31568,1.614459875,102906.4644,187.6219829,371.7994412,369.1330114,36913.30114
31569,1.284124892,62269.55844,454.8423852,365.4702176,763.2719268,76327.19268
31570,1.415373352,57198.5226,287.2416662,236.8072412,371.2535011,37125.35011
31571,0.780513005,32259.39435,245.1879565,169.0710455,298.6013622,29860.13622
31572,0.678683077,32204.91172,141.8509466,171.78053,216.7388876,21673.88876
31573,0.748763233,20504.26112,213.853419,174.489724,324.8745517,32487.45517
31574,0.971573957,33199.21699,263.8681641,105.4502781,432.2260648,43222.60648
31575,1.431074867,43038.93393,533.042375,207.4689833,627.4212139,62742.12139
31576,1.283090433,35892.36011,205.424,257.7313173,330.0394042,33003.94042
31577,1.655712582,42521.933,333.9641065,241.053821,819.2866396,81928.66396
31578,0.643268711,20605.70638,544.2883529,398.4628609,1142.023868,114202.3868
31579,0.970099492,21813.02167,374.2159731,96.61144584,654.6300628,65463.00628
31580,1.034218249,55972.76716,222.4138221,204.5751221,252.2317607,25223.17607
31581,0.701817079,31645.84634,231.8440672,211.9052414,486.3848656,48638.48656
31582,0.497845021,19724.16369,241.8394523,257.664859,397.8384611,39783.84611
31583,1.123752744,31342.59241,235.5686176,261.3594256,346.4135149,34641.35149
31584,1.719452898,51560.95635,276.529603,236.8215384,564.0022764,56400.22764
31585,1.099074203,64865.45877,266.9727474,167.2004078,487.3421162,48734.21162
31586,0.299811836,11565.13323,213.9946069,231.1071613,452.0428581,45204.28581
31587,1.228449957,69539.19906,547.9509323,379.4440575,925.1681289,92516.81289
31588,0.459418669,17734.59427,411.3457713,261.0845519,839.2712953,83927.12953
31589,0.637994916,15819.40216,392.1173916,104.4866888,649.7174621,64971.74621
31590,0.770188973,27098.04567,164.3391195,205.9790517,223.559419,22355.9419
31591,1.020342216,41918.61469,266.0329532,226.2488338,388.8976451,38889.76451
31592,0.601096897,22513.4475,380.6689248,299.4715689,579.3315103,57933.15103
31593,1.197569292,50626.68575,475.0313771,252.9751313,814.3656434,81436.56434
31594,0.525164936,23896.05266,373.7525306,335.4003774,668.8636847,66886.36847
31595,1.437602343,35458.93985,280.275934,331.3610968,555.6487979,55564.87979
31596,0.834288957,39286.52876,240.4449611,173.1765943,370.0944843,37009.44843
31597,0.831002414,25263.1757,330.8912853,239.736716,437.104186,43710.4186
31598,0.889328758,40788.75539,228.6944859,265.4929299,387.4714645,38747.14645
31599,1.075953344,55162.71471,380.5243282,314.8581035,661.5080744,66150.80744
31600,1.304367171,55067.47188,121.969045,41.83929385,200.3367348,20033.67348
31601,0.79198928,39417.93337,547.121249,642.1376253,672.9445941,67294.45941
31602,0.665465217,38161.90557,175.4895758,164.5887532,192.3491617,19234.91617
31603,0.682397676,25844.96096,292.3977259,313.0765265,481.4261158,48142.61158
31604,0.739660884,37923.55727,331.340642,430.8262715,430.7650056,43076.50056
31605,0.605494404,21225.32335,468.9461958,216.1599528,721.8546587,72185.46587
31606,0.740921207,13957.67244,164.9132108,132.7662266,224.6147131,22461.47131
31607,1.544818821,73290.74196,204.5211003,233.4421607,371.7583235,37175.83235
31608,1.111104258,30339.59967,362.2010374,340.2182719,703.4845776,70348.45776
31609,0.698971127,25694.57957,280.0501596,241.6135854,427.6431428,42764.31428
31610,0.775083331,47477.38398,149.5321149,152.5605789,255.0989345,25509.89345
31611,0.80937349,35807.52507,464.0769119,235.9270685,584.2957701,58429.57701
31612,1.526501051,63188.2992,145.5983949,138.8969948,284.1217852,28412.17852
31613,0.789715064,27797.45857,245.9506877,232.859373,426.5210364,42652.10364
31614,0.870809866,21900.92188,268.7146343,235.2365959,321.6922617,32169.22617
31615,1.567118666,93890.44057,521.1829139,249.5064094,989.5242693,98952.42693
31616,0.879240987,35999.63386,248.2102181,228.0272447,429.475597,42947.5597
31617,1.177545859,44075.97547,394.6802879,355.1045096,590.7718549,59077.18549
31618,0.915174612,43432.30345,489.1677025,351.793862,1051.723649,105172.3649
31619,1.024144534,75017.96748,260.4233079,259.2425192,528.7357048,52873.57048
31620,0.944131878,48824.75568,308.5322187,371.0919295,588.8448125,58884.48125
31621,0.91193781,39529.03658,342.2104428,95.84993897,743.2386399,74323.86399
31622,1.110733518,43412.92721,483.1985893,409.6284304,866.9694649,86696.94649
31623,1.264573266,54152.43894,82.60027123,97.37164401,169.9650682,16996.50682
31624,0.93740901,43597.46126,485.9825376,303.7753148,808.1457123,80814.57123
31625,1.03660119,43994.43661,198.7401063,177.9725585,301.063299,30106.3299
31626,1.121373514,40832.39818,278.6113544,88.62954164,417.0767135,41707.67135
31627,0.767099086,21353.44672,471.2145863,389.3117493,766.4040607,76640.40607
31628,1.318797798,51460.38728,270.7637188,351.9423284,323.1630077,32316.30077
31629,0.374464631,23237.30781,219.2542581,349.8425761,184.3933791,18439.33791
31630,0.533453879,12297.47794,249.9773983,238.6662812,485.3795004,48537.95004
31631,1.456370615,43750.20398,500.3661588,278.6940085,968.1110745,96811.10745
31632,0.89804171,33991.19811,221.4837597,85.36463721,378.3804349,37838.04349
31633,0.65183911,22306.42207,109.8624334,136.396129,138.1729424,13817.29424
31634,0.732157694,21209.45912,348.4338098,136.6852708,591.7704951,59177.04951
31635,1.021336458,47945.5372,335.7071387,210.7107987,515.3795547,51537.95547
31636,0.6261023,30505.83702,229.0376938,100.1419432,409.0548242,40905.48242
31637,0.549584145,35207.64537,100.487286,134.1002089,132.143341,13214.3341
31638,1.268918558,32520.31592,263.4370277,178.1520495,464.5081308,46450.81308
31639,0.770959272,24614.36911,315.5709152,175.6617723,565.7257294,56572.57294
31640,1.698894339,93219.45666,425.5310949,229.6749218,792.1183658,79211.83658
31641,1.434852563,68848.84479,442.1299845,363.9516755,876.0165548,87601.65548
31642,1.24634981,53121.18123,492.629329,110.172995,760.9691951,76096.91951
31643,2.027685856,68562.71965,385.8352526,188.1727775,475.2075772,47520.75772
31644,1.111472406,36075.13643,367.2348408,189.7905685,429.1517801,42915.17801
31645,1.090624651,61871.28132,107.9382508,110.6282427,140.604337,14060.4337
31646,1.163264385,49466.14784,493.035036,252.2706998,578.0997071,57809.97071
31647,1.043809793,48456.98156,643.5626539,275.6832936,697.0499787,69704.99787
31648,1.585929349,88987.19856,479.3260826,345.2800099,919.7845218,91978.45218
31649,1.207709548,37976.03292,185.689521,148.9013747,243.3843556,24338.43556
31650,1.352520031,49664.18426,290.5517434,201.4748088,604.4158244,60441.58244
31651,0.975457979,29614.77402,297.8032178,240.9044155,569.2971983,56929.71983
31652,0.611351397,22541.17928,266.1899388,370.7925814,448.6973522,44869.73522
31653,1.108339767,32341.54304,207.8121119,250.5747363,314.0840286,31408.40286
31654,0.403607206,20828.46304,195.6487745,237.2126138,478.82238,47882.238
31655,0.786991454,19218.01291,362.4835416,216.8346094,570.9492997,57094.92997
31656,1.411003508,48282.43653,389.5732402,292.0842933,700.095725,70009.5725
31657,1.040030654,37627.63622,379.1178534,398.5139605,682.6619892,68266.19892
31658,1.283171269,54288.45812,424.5596623,199.6587272,787.1628233,78716.28233
31659,1.773352466,98595.2193,288.9046835,317.3184469,404.4846735,40448.46735
31660,1.031510241,46949.01525,237.3006971,329.2706323,286.7611649,28676.11649
31661,1.030062452,23289.8877,543.4983523,592.886982,622.3133029,62231.33029
31662,0.791066147,27518.08004,262.573081,275.7964199,525.0289665,52502.89665
31663,1.013814226,43850.86485,340.0431721,246.0639672,612.3177641,61231.77641
31664,1.262721744,28329.7841,147.1416551,222.8674092,244.116827,24411.6827
31665,0.666284369,24358.22638,222.1918853,177.3489568,330.884966,33088.4966
31666,1.21306923,31474.34136,369.701165,205.5175568,710.43717,71043.717
31667,1.96321449,82121.05277,353.1995329,288.812528,706.6354553,70663.54553
31668,0.69913745,25215.21628,193.1448475,224.6259375,401.6999519,40169.99519
